# REGISTER 1 — numeric-claims.tsv   FROZEN at HEAD 0cdd5b1
# Corpus: references/*.md (30) + reference-impl/*.md (11) + SKILL.md + index.md = 43 files, 20776 lines.
# Scan unit: one NUMERIC TOKEN = /(?<![\w.])[-+]?\d[\d_]*(\.\d+)?([eE][-+]?\d+)?/.
# One row per surviving token, NOT per claim: a range like '5-11 m' emits two rows sharing one claim_text.
# That is deliberate — merging ranges into one row is the step at which a claim can vanish unseen.
#
# DENOMINATOR
#   numeric tokens found in corpus ......... 13033
#   became rows ............................ 5152
#   excluded ............................... 7881
#   IDENTITY: 5152 rows + 7881 excluded = 13033 == tokens found  -> HOLDS
#
# EXCLUSIONS, every category counted (sums to 7881)
#   fenced_code            1304   inside a ``` fence — pseudocode constants, the domain of constant-pairs.tsv, not prose
#   chapter_xref           3066   backticked chapter pointer `NN` / `NN:LINE` / references/NN-*.md — a cross-reference, not a quantity
#   bibliographic          2803   citation locator: year after an author, vol(issue), vol:page, page range, pp., arXiv/patent/report id
#   okf_frontmatter         266   okf v0.2 metadata block (version, ISO timestamps, tags) between the leading --- pair
#   list_index              217   the ordinal of an ordered-list item, at the list-marker position only — other numbers on the line are still rows
#   heading_number           60   section number in a markdown heading (## 8. ...)
#   figure_panel_index       54   GALLERY.md panel grid coordinate cell (row,col)
#   url_doi_hash             45   digits inside a URL, DOI, domain path or a git commit hash
#   anchor_link              29   digits inside a markdown (#anchor-1984) target
#   math_display_block       19   literal inside a $$...$$ display-math expression
#   math_inline              18   literal inside a $...$ inline-math expression
#   SUM                    7881
#
# CLASS distribution: derived=3045, unclassified=1794, external=283, illustrative=30
# VERDICT distribution: unguarded=2649, guarded=1810, unreproducible=693
#
# CLASS rules, in cascade order (first match wins):
#   derived      value literal (distinctive) present in a reference-impl module or test; OR the line
#                names a backticked identifier that exists in module source; OR the token sits inside
#                an inline `code span` (a formula fragment the impl mirrors); OR the line is a
#                blockquote measured-output table row.
#   external     the line carries a citation marker (Author YEAR, et al., `99`, measured/empirical/USGS/SRTM).
#   illustrative the line carries a worked-example marker (e.g., for example, sims_illustrative, panel, demo).
#   unclassified no rule fired. THIS BUCKET IS REAL AND LARGE (1794). It is not 'clean'; it is 'undecided'.
#
# VERDICT rules (provisional — later waves may REASSIGN a verdict, never add or drop a row):
#   distinctive = token has a decimal point/exponent, or |int| > 10. Non-distinctive tokens (0..10)
#   match code literals by coincidence, so a literal match on them is NOT evidence.
#   guarded         distinctive AND the value appears as a literal in reference-impl/tests/test_*.py;
#                   source_or_guard names up to two test_file::function rows.
#   unguarded       distinctive AND in a module but no test; OR non-distinctive (marked
#                   'trivial-literal:no-evidence' — these are UNPROVEN, not proven-absent).
#   unreproducible  the value appears in no module and no test. For class=external with a citation
#                   this is expected and benign; for class=derived it is the alarming case.
#
# FREEZE RULE: this row list is final. A numeric claim discovered later that is not here goes to
# OPEN-ITEMS.md as a census-miss; it must NOT be appended to this file.

file	line	claim_text	value	class	source_or_guard	verdict
12-glacial-coastal.md	1418	K/d)(F − F_s)` and divide out the common `(ρg^{3/2}/8)·d^{3/2}`:	3	derived	trivial-literal:no-evidence	unguarded
12-glacial-coastal.md	1418	d)(F − F_s)` and divide out the common `(ρg^{3/2}/8)·d^{3/2}`:	2	derived	trivial-literal:no-evidence	unguarded
12-glacial-coastal.md	1426	**1 · A broken wave does not decay to `γ_s`. It decays to a s	1	unclassified	trivial-literal:no-evidence	unguarded
12-glacial-coastal.md	1427	Setting `Γ' = 0`:	0	derived	trivial-literal:no-evidence	unguarded
12-glacial-coastal.md	1429	> **`Γ_eq = γ_s / √(1 + (5/2)·(∂d/∂x)/K)`**	1	derived	trivial-literal:no-evidence	unguarded
12-glacial-coastal.md	1429	> **`Γ_eq = γ_s / √(1 + (5/2)·(∂d/∂x)/K)`**	5	derived	trivial-literal:no-evidence	unguarded
12-glacial-coastal.md	1429	> **`Γ_eq = γ_s / √(1 + (5/2)·(∂d/∂x)/K)`**	2	derived	trivial-literal:no-evidence	unguarded
12-glacial-coastal.md	1431	On a **shoaling** bed `∂d/∂x < 0`, the denominator is below 1, and `Γ_eq > γ_s` **always**	0	derived	trivial-literal:no-evidence	unguarded
12-glacial-coastal.md	1431	a **shoaling** bed `∂d/∂x < 0`, the denominator is below 1, and `Γ_eq > γ_s` **always** — the bed	1	unclassified	trivial-literal:no-evidence	unguarded
12-glacial-coastal.md	1432	es depth away as fast as breaking takes height. So `γ_s = 0.40` is the **flat-bed limit of a	0.40	derived	test_aeolian.py::test_abrasion_rate_follows_the_local_wind_speed;test_analysis.py::test_derive_substances_moisture_gates_snow	guarded
12-glacial-coastal.md	1443	| 1:100 | 0.4396 | 0.4382 | +0.3% |	0.4396	unclassified	none	unreproducible
12-glacial-coastal.md	1443	| 1:100 | 0.4396 | 0.4382 | +0.3% |	0.4382	unclassified	none	unreproducible
12-glacial-coastal.md	1443	| 1:100 | 0.4396 | 0.4382 | +0.3% |	+0.3	derived	test_alluvial_fan.py::test_fan_thins_downfan;test_archetypes.py::test_photoreal_two_light_floor_and_ao	guarded
12-glacial-coastal.md	1444	| 1:60 | 0.4735 | 0.4707 | +0.6% |	1	unclassified	trivial-literal:no-evidence	unguarded
12-glacial-coastal.md	1444	| 1:60 | 0.4735 | 0.4707 | +0.6% |	60	derived	test_alluvial_fan.py::_apex;test_alluvial_fan.py::test_fan_is_confined_to_its_sector	guarded
12-glacial-coastal.md	1444	| 1:60 | 0.4735 | 0.4707 | +0.6% |	0.4735	unclassified	none	unreproducible
12-glacial-coastal.md	1444	| 1:60 | 0.4735 | 0.4707 | +0.6% |	0.4707	unclassified	none	unreproducible
12-glacial-coastal.md	1444	| 1:60 | 0.4735 | 0.4707 | +0.6% |	+0.6	derived	test_dunes.py::test_constant_wind_field_matches_the_constant_vector;test_dunes.py::test_shadow_zone_and_avalanching_organize_transverse_dunes	guarded
12-glacial-coastal.md	1445	| 1:30 | 0.6225 | 0.6000 | +3.7% |	1	unclassified	trivial-literal:no-evidence	unguarded
12-glacial-coastal.md	1445	| 1:30 | 0.6225 | 0.6000 | +3.7% |	30	derived	test_aeolian.py::test_availability_gate_stops_transport;test_aeolian.py::test_deflation_cannot_excavate_below_the_available_sand	guarded
12-glacial-coastal.md	1445	| 1:30 | 0.6225 | 0.6000 | +3.7% |	0.6225	unclassified	none	unreproducible
12-glacial-coastal.md	1445	| 1:30 | 0.6225 | 0.6000 | +3.7% |	0.6000	derived	test_dunes.py::test_constant_wind_field_matches_the_constant_vector;test_dunes.py::test_shadow_zone_and_avalanching_organize_transverse_dunes	guarded
12-glacial-coastal.md	1445	| 1:30 | 0.6225 | 0.6000 | +3.7% |	+3.7	derived	test_chapter_numbers.py::test_03_hybrid_share;test_ops_filters.py::test_gaussian_constant_and_variance	guarded
12-glacial-coastal.md	1446	| 1:20 | still climbing at `d = 0.3 m` | 0.9798 | — |	1	unclassified	trivial-literal:no-evidence	unguarded
12-glacial-coastal.md	1446	| 1:20 | still climbing at `d = 0.3 m` | 0.9798 | — |	20	derived	inputs.py::two_basins;test_aeolian.py::test_saturation_length_shifts_deposition_downwind	guarded
12-glacial-coastal.md	1446	| 1:20 | still climbing at `d = 0.3 m` | 0.9798 | — |	0.3	derived	test_alluvial_fan.py::test_fan_thins_downfan;test_archetypes.py::test_photoreal_two_light_floor_and_ao	guarded
12-glacial-coastal.md	1446	| 1:20 | still climbing at `d = 0.3 m` | 0.9798 | — |	0.9798	unclassified	none	unreproducible
12-glacial-coastal.md	1451	(1:59.6) the transform reads **0.4815** against a closed for	1	unclassified	trivial-literal:no-evidence	unguarded
12-glacial-coastal.md	1451	(1:59.6) the transform reads **0.4815** against a closed form of	59.6	unclassified	none	unreproducible
12-glacial-coastal.md	1451	(1:59.6) the transform reads **0.4815** against a closed form of **0.4755**.	0.4815	unclassified	none	unreproducible
12-glacial-coastal.md	1451	the transform reads **0.4815** against a closed form of **0.4755**.	0.4755	unclassified	none	unreproducible
12-glacial-coastal.md	1455	beach at **0.2–1.0**, uncorrelated with offshore steepness and **positiv	0.2	derived	test_aeolian.py::test_exner_conserves_sand;test_aeolian.py::test_threshold_matches_bagnolds_published_value	guarded
12-glacial-coastal.md	1455	beach at **0.2–1.0**, uncorrelated with offshore steepness and **positively	1.0	derived	asserts.py::assert_clamps_not_growing;asserts.py::boundary_influence_distance	guarded
12-glacial-coastal.md	1460	**2 · Integrate the same equation and the reform criterion is	2	derived	trivial-literal:no-evidence	unguarded
12-glacial-coastal.md	1470	the relief over the same 15 m of trough buys far less than keeping the relief and dou	15	derived	test_analysis.py::test_selectors_are_masks_in_unit_range;test_atom_coverage.py::<module>	guarded
12-glacial-coastal.md	1475	own 0.90 m of relief, and spread it over a longer back slope. Noth	0.90	derived	test_analysis.py::test_northness_sign_matches_facing;test_analysis.py::test_selectors_are_masks_in_unit_range	guarded
12-glacial-coastal.md	1480	| 15 m *(what the loop builds)* | 360–500 m — **one continuous	15	derived	test_analysis.py::test_selectors_are_masks_in_unit_range;test_atom_coverage.py::<module>	guarded
12-glacial-coastal.md	1480	| 15 m *(what the loop builds)* | 360–500 m — **one continuous band** |	360	derived	test_cited_paths_exist.py::test_every_cited_path_resolves	guarded
12-glacial-coastal.md	1480	| 15 m *(what the loop builds)* | 360–500 m — **one continuous band** |	500	derived	test_analysis.py::_paraboloid;test_analysis.py::test_curvature_flat_guard_and_finite	guarded
12-glacial-coastal.md	1481	| 20 m | 360–500 m — one band |	20	derived	inputs.py::two_basins;test_aeolian.py::test_saturation_length_shifts_deposition_downwind	guarded
12-glacial-coastal.md	1481	| 20 m | 360–500 m — one band |	360	derived	test_cited_paths_exist.py::test_every_cited_path_resolves	guarded
12-glacial-coastal.md	1481	| 20 m | 360–500 m — one band |	500	derived	test_analysis.py::_paraboloid;test_analysis.py::test_curvature_flat_guard_and_finite	guarded
12-glacial-coastal.md	1482	| 25 m | 360–500 m — one band |	25	derived	test_aeolian.py::test_deflation_cannot_excavate_below_the_available_sand;test_alluvial_fan.py::test_fan_is_confined_to_its_sector	guarded
12-glacial-coastal.md	1482	| 25 m | 360–500 m — one band |	360	derived	test_cited_paths_exist.py::test_every_cited_path_resolves	guarded
12-glacial-coastal.md	1482	| 25 m | 360–500 m — one band |	500	derived	test_analysis.py::_paraboloid;test_analysis.py::test_curvature_flat_guard_and_finite	guarded
12-glacial-coastal.md	1483	| **30 m** | **360–388 m and 453–500 m — two lines, 65 m of calm	30	derived	test_aeolian.py::test_availability_gate_stops_transport;test_aeolian.py::test_deflation_cannot_excavate_below_the_available_sand	guarded
12-glacial-coastal.md	1483	| **30 m** | **360–388 m and 453–500 m — two lines, 65 m of calm between the	360	derived	test_cited_paths_exist.py::test_every_cited_path_resolves	guarded
12-glacial-coastal.md	1483	| **30 m** | **360–388 m and 453–500 m — two lines, 65 m of calm between them**	388	derived	module:hex_anatomy.py	unguarded
12-glacial-coastal.md	1483	| **30 m** | **360–388 m and 453–500 m — two lines, 65 m of calm between them** |	453	unclassified	none	unreproducible
12-glacial-coastal.md	1483	| **30 m** | **360–388 m and 453–500 m — two lines, 65 m of calm between them** |	500	derived	test_analysis.py::_paraboloid;test_analysis.py::test_curvature_flat_guard_and_finite	guarded
12-glacial-coastal.md	1483	| **30 m** | **360–388 m and 453–500 m — two lines, 65 m of calm between them** |	65	derived	inputs.py::cone;inputs.py::inverted_cone	guarded
12-glacial-coastal.md	1484	| 40 m | 360–392 m and 458–500 m |	40	derived	inputs.py::two_basins;test_aeolian.py::_bump	guarded
12-glacial-coastal.md	1484	| 40 m | 360–392 m and 458–500 m |	360	derived	test_cited_paths_exist.py::test_every_cited_path_resolves	guarded
12-glacial-coastal.md	1484	| 40 m | 360–392 m and 458–500 m |	392	derived	module:hex_anatomy.py	unguarded
12-glacial-coastal.md	1484	| 40 m | 360–392 m and 458–500 m |	458	unclassified	none	unreproducible
12-glacial-coastal.md	1484	| 40 m | 360–392 m and 458–500 m |	500	derived	test_analysis.py::_paraboloid;test_analysis.py::test_curvature_flat_guard_and_finite	guarded
12-glacial-coastal.md	1490	| `H_0` | 1.0 m | 1.5 m | 2.0 m | 2.5 m | 3.0 m |	1.0	derived	asserts.py::assert_clamps_not_growing;asserts.py::boundary_influence_distance	guarded
12-glacial-coastal.md	1490	| `H_0` | 1.0 m | 1.5 m | 2.0 m | 2.5 m | 3.0 m |	1.5	derived	test_atom_coverage.py::<module>;test_boundaries.py::test_diffusion_influence_grows_as_sqrt_of_time	guarded
12-glacial-coastal.md	1490	| `H_0` | 1.0 m | 1.5 m | 2.0 m | 2.5 m | 3.0 m |	2.0	derived	asserts.py::assert_clamps_not_growing;asserts.py::boundary_influence_distance	guarded
12-glacial-coastal.md	1490	| `H_0` | 1.0 m | 1.5 m | 2.0 m | 2.5 m | 3.0 m |	2.5	derived	test_braided.py::test_superlinearity_builds_bars_not_export;test_meander.py::test_neck_cutoff_shortens_line_and_emits_oxbow	guarded
12-glacial-coastal.md	1490	| `H_0` | 1.0 m | 1.5 m | 2.0 m | 2.5 m | 3.0 m |	3.0	derived	asserts.py::boundary_influence_profile;inputs.py::two_basins	guarded
12-glacial-coastal.md	1492	| crest→trough distance `L` | 10 m | 15 m | 21 m | 28 m | 34 m |	10	derived	trivial-literal:no-evidence	unguarded
12-glacial-coastal.md	1492	| crest→trough distance `L` | 10 m | 15 m | 21 m | 28 m | 34 m |	15	derived	test_analysis.py::test_selectors_are_masks_in_unit_range;test_atom_coverage.py::<module>	guarded
12-glacial-coastal.md	1492	| crest→trough distance `L` | 10 m | 15 m | 21 m | 28 m | 34 m |	21	derived	test_analysis.py::test_northness_sign_matches_facing;test_halfar_anatomy.py::test_the_spreading_RATE_matches_the_closed_form_not_just_the_shape	guarded
12-glacial-coastal.md	1492	| crest→trough distance `L` | 10 m | 15 m | 21 m | 28 m | 34 m |	28	derived	inputs.py::two_basins;test_atom_coverage.py::<module>	guarded
12-glacial-coastal.md	1492	| crest→trough distance `L` | 10 m | 15 m | 21 m | 28 m | 34 m |	34	derived	test_flow.py::test_fill_two_basins_spill_level	guarded
12-glacial-coastal.md	1493	| **`L·K/d_crest`** | **0.95** | **0.99** | **1.09** | **1.19** | **1.24** |	0.95	derived	test_hex_grid.py::test_sample_is_affine_exact_and_continuous;test_landforms.py::test_mountain_is_not_a_solid_of_revolution	guarded
12-glacial-coastal.md	1493	| **`L·K/d_crest`** | **0.95** | **0.99** | **1.09** | **1.19** | **1.24** |	0.99	derived	test_aeolian.py::test_transport_is_threshold_gated;test_mask_partition.py::<module>	guarded
12-glacial-coastal.md	1493	| **`L·K/d_crest`** | **0.95** | **0.99** | **1.09** | **1.19** | **1.24** |	1.09	unclassified	none	unreproducible
12-glacial-coastal.md	1493	| **`L·K/d_crest`** | **0.95** | **0.99** | **1.09** | **1.19** | **1.24** |	1.19	unclassified	none	unreproducible
12-glacial-coastal.md	1493	_crest`** | **0.95** | **0.99** | **1.09** | **1.19** | **1.24** |	1.24	unclassified	none	unreproducible
12-glacial-coastal.md	1494	ldings the back slope **delivers**, `(K/m)·ln(d_t/d_c)` | 0.82 | **0.86** | 0.96 | 1.07 | 1.13 |	0.82	derived	module:analysis.py,archetypes.py	unguarded
12-glacial-coastal.md	1494	e back slope **delivers**, `(K/m)·ln(d_t/d_c)` | 0.82 | **0.86** | 0.96 | 1.07 | 1.13 |	0.86	derived	module:render.py	unguarded
12-glacial-coastal.md	1494	ope **delivers**, `(K/m)·ln(d_t/d_c)` | 0.82 | **0.86** | 0.96 | 1.07 | 1.13 |	0.96	unclassified	none	unreproducible
12-glacial-coastal.md	1494	elivers**, `(K/m)·ln(d_t/d_c)` | 0.82 | **0.86** | 0.96 | 1.07 | 1.13 |	1.07	unclassified	none	unreproducible
12-glacial-coastal.md	1494	**, `(K/m)·ln(d_t/d_c)` | 0.82 | **0.86** | 0.96 | 1.07 | 1.13 |	1.13	derived	test_crater.py::ps_final;test_halfar_anatomy.py::test_the_rate_error_falls_as_the_GRID_is_refined	guarded
12-glacial-coastal.md	1495	| e-foldings the reform **needs**, same relief | 1.57 | **1.71** | 1.89 | 2.20 | 2.49 |	1.57	unclassified	none	unreproducible
12-glacial-coastal.md	1495	| e-foldings the reform **needs**, same relief | 1.57 | **1.71** | 1.89 | 2.20 | 2.49 |	1.71	unclassified	none	unreproducible
12-glacial-coastal.md	1495	ngs the reform **needs**, same relief | 1.57 | **1.71** | 1.89 | 2.20 | 2.49 |	1.89	unclassified	none	unreproducible
12-glacial-coastal.md	1495	reform **needs**, same relief | 1.57 | **1.71** | 1.89 | 2.20 | 2.49 |	2.20	derived	test_atom_coverage.py::<module>;test_atom_coverage.py::_pattern	guarded
12-glacial-coastal.md	1495	**needs**, same relief | 1.57 | **1.71** | 1.89 | 2.20 | 2.49 |	2.49	unclassified	none	unreproducible
12-glacial-coastal.md	1496	| shortfall | ×1.9 | **×2.0** | ×2.0 | ×2.1 | ×2.2 |	1.9	derived	test_noise_pinch.py::test_shipped_fbm_default_is_detuned	guarded
12-glacial-coastal.md	1496	| shortfall | ×1.9 | **×2.0** | ×2.0 | ×2.1 | ×2.2 |	2.0	derived	asserts.py::assert_clamps_not_growing;asserts.py::boundary_influence_distance	guarded
12-glacial-coastal.md	1496	| shortfall | ×1.9 | **×2.0** | ×2.0 | ×2.1 | ×2.2 |	2.0	derived	asserts.py::assert_clamps_not_growing;asserts.py::boundary_influence_distance	guarded
12-glacial-coastal.md	1496	| shortfall | ×1.9 | **×2.0** | ×2.0 | ×2.1 | ×2.2 |	2.1	derived	test_noise_pinch.py::test_shipped_fbm_default_is_detuned	guarded
12-glacial-coastal.md	1496	| shortfall | ×1.9 | **×2.0** | ×2.0 | ×2.1 | ×2.2 |	2.2	derived	test_atom_coverage.py::<module>;test_atom_coverage.py::_pattern	guarded
12-glacial-coastal.md	1498	ep. Equivalently, at the base state: the reform needs a **30 m**	30	derived	test_aeolian.py::test_availability_gate_stops_transport;test_aeolian.py::test_deflation_cannot_excavate_below_the_available_sand	guarded
12-glacial-coastal.md	1499	back slope and the loop builds 15, or **1.11 m** of relief at 15 m and the loop builds 0.71	15	derived	test_analysis.py::test_selectors_are_masks_in_unit_range;test_atom_coverage.py::<module>	guarded
12-glacial-coastal.md	1499	back slope and the loop builds 15, or **1.11 m** of relief at 15 m and the loop builds 0.71 m (both	1.11	derived	module:flow.py	unguarded
12-glacial-coastal.md	1499	slope and the loop builds 15, or **1.11 m** of relief at 15 m and the loop builds 0.71 m (both	15	derived	test_analysis.py::test_selectors_are_masks_in_unit_range;test_atom_coverage.py::<module>	guarded
12-glacial-coastal.md	1499	s 15, or **1.11 m** of relief at 15 m and the loop builds 0.71 m (both	0.71	derived	module:render.py	unguarded
12-glacial-coastal.md	1503	says `a = K/m + 5/2`, so doubling `K` doubles the e-foldings a *given* trou	5	derived	trivial-literal:no-evidence	unguarded
12-glacial-coastal.md	1503	says `a = K/m + 5/2`, so doubling `K` doubles the e-foldings a *given* trough	2	derived	trivial-literal:no-evidence	unguarded
12-glacial-coastal.md	1504	given, it is an output of the same loop. Run it: at `K = 0.30` the coupled loop stops	0.30	derived	test_alluvial_fan.py::test_fan_thins_downfan;test_archetypes.py::test_photoreal_two_light_floor_and_ao	guarded
12-glacial-coastal.md	1505	g a trough at all, bar-to-trough relief collapsing from **0.71 m to 0.03 m**, and the minimum	0.71	derived	module:render.py	unguarded
12-glacial-coastal.md	1505	at all, bar-to-trough relief collapsing from **0.71 m to 0.03 m**, and the minimum	0.03	derived	test_anatomy_figures.py::test_anisotropy_anatomy_builds_and_reports_the_trap;test_anisotropy.py::test_rotation_separates_lattice_anisotropy_from_the_interpolation_floor	guarded
12-glacial-coastal.md	1510	is measurement here and what is reading.** `L·K/d_crest ≈ 1` is a measurement, over one	1	derived	trivial-literal:no-evidence	unguarded
12-glacial-coastal.md	1514	> behind this crest falls to `1/e` in about 8 m rather than the 15 m the bare `d/K` predi	1	derived	trivial-literal:no-evidence	unguarded
12-glacial-coastal.md	1514	> behind this crest falls to `1/e` in about 8 m rather than the 15 m the bare `d/K` predicts,	8	unclassified	trivial-literal:no-evidence	unguarded
12-glacial-coastal.md	1514	nd this crest falls to `1/e` in about 8 m rather than the 15 m the bare `d/K` predicts,	15	derived	test_analysis.py::test_selectors_are_masks_in_unit_range;test_atom_coverage.py::<module>	guarded
12-glacial-coastal.md	1515	> because `F_s ∝ d^{5/2}` is rising at the same time. The `K` sweep above does	5	derived	trivial-literal:no-evidence	unguarded
12-glacial-coastal.md	1515	> because `F_s ∝ d^{5/2}` is rising at the same time. The `K` sweep above does no	2	derived	trivial-literal:no-evidence	unguarded
12-glacial-coastal.md	1520	1-D energetics loop is local: the undertow at `x` is driven	1	derived	trivial-literal:no-evidence	unguarded
12-glacial-coastal.md	1524	than the band under the break. That is the **2DH solve this section declares out of scope in its	2	unclassified	trivial-literal:no-evidence	unguarded
12-glacial-coastal.md	1526	not "the model fails to reform" but: **the reform and the 2DH solve are	2	unclassified	trivial-literal:no-evidence	unguarded
12-glacial-coastal.md	1529	*double-bar** system (Duck, NC runs a narrow inner bar at 1–2 m and a broad outer one at	1	unclassified	trivial-literal:no-evidence	unguarded
12-glacial-coastal.md	1529	ouble-bar** system (Duck, NC runs a narrow inner bar at 1–2 m and a broad outer one at	2	unclassified	trivial-literal:no-evidence	unguarded
12-glacial-coastal.md	1530	4–5 m), and an inner bar is grown by that same circulation.	4	unclassified	trivial-literal:no-evidence	unguarded
12-glacial-coastal.md	1530	4–5 m), and an inner bar is grown by that same circulation.	5	unclassified	trivial-literal:no-evidence	unguarded
12-glacial-coastal.md	1534	reforms the moment it is given 30 m; *forcing history* — dead and it reverses, storm/calm c	30	derived	test_aeolian.py::test_availability_gate_stops_transport;test_aeolian.py::test_deflation_cannot_excavate_below_the_available_sand	guarded
12-glacial-coastal.md	1535	a ±1.0 m tide and a Rayleigh height distribution each **lower**	1.0	derived	asserts.py::assert_clamps_not_growing;asserts.py::boundary_influence_distance	guarded
12-glacial-coastal.md	1549	> `evolve_climate` and `climate_breakpoints`; 500 m of profile, 6000 morphological steps, the same	500	derived	test_analysis.py::_paraboloid;test_analysis.py::test_curvature_flat_guard_and_finite	guarded
12-glacial-coastal.md	1549	lve_climate` and `climate_breakpoints`; 500 m of profile, 6000 morphological steps, the same	6000	derived	test_chapter_numbers.py::test_12_crest_depth_ratio_is_quoted_in_one_field;test_crater.py::test_pseudocode_in_11_geological_matches_crater_py	guarded
12-glacial-coastal.md	1551	> partitions** instead of one — a remote swell at 1.5 m / 9 s and the local wind sea a 6 m/s wind	1.5	derived	test_atom_coverage.py::<module>;test_boundaries.py::test_diffusion_influence_grows_as_sqrt_of_time	guarded
12-glacial-coastal.md	1551	> partitions** instead of one — a remote swell at 1.5 m / 9 s and the local wind sea a 6 m/s wind	9	unclassified	trivial-literal:no-evidence	unguarded
12-glacial-coastal.md	1551	— a remote swell at 1.5 m / 9 s and the local wind sea a 6 m/s wind	6	unclassified	trivial-literal:no-evidence	unguarded
12-glacial-coastal.md	1552	> implies, `H_s ≈ 0.886 m`, `T_p ≈ 4.38 s`, both Pierson-Moskowitz on a wind that	0.886	derived	none	unreproducible
12-glacial-coastal.md	1552	> implies, `H_s ≈ 0.886 m`, `T_p ≈ 4.38 s`, both Pierson-Moskowitz on a wind that scene had alrea	4.38	derived	none	unreproducible
12-glacial-coastal.md	1557	> | one partition, the equilibrium bed | 1 | 1 | — |	1	derived	trivial-literal:no-evidence	unguarded
12-glacial-coastal.md	1557	> | one partition, the equilibrium bed | 1 | 1 | — |	1	derived	trivial-literal:no-evidence	unguarded
12-glacial-coastal.md	1558	> | **two partitions**, same loop | **2** (x = 373.5, 467.6 m) | **2** (d = 2.10 m, 1.11 m) | **9	2	derived	trivial-literal:no-evidence	unguarded
12-glacial-coastal.md	1558	> | **two partitions**, same loop | **2** (x = 373.5, 467.6 m) | **2** (d = 2.10 m, 1.11 m) | **94.1 m** |	373.5	derived	none	unreproducible
12-glacial-coastal.md	1558	> | **two partitions**, same loop | **2** (x = 373.5, 467.6 m) | **2** (d = 2.10 m, 1.11 m) | **94.1 m** |	467.6	derived	none	unreproducible
12-glacial-coastal.md	1558	partitions**, same loop | **2** (x = 373.5, 467.6 m) | **2** (d = 2.10 m, 1.11 m) | **94.1 m** |	2	derived	trivial-literal:no-evidence	unguarded
